timestamp_berlin,LSA9_west_count,LSA9_south_count,LSA9_east_count,LSA9_north_west_count,date,time,hour,weekday
2026-03-09 17:45:00+00:00,125,1,184,27,2026-03-09,17:45,17,Monday
2026-03-09 18:00:00+00:00,78,1,149,26,2026-03-09,18:00,18,Monday
2026-03-09 18:15:00+00:00,78,1,130,32,2026-03-09,18:15,18,Monday
2026-03-09 18:30:00+00:00,70,1,125,20,2026-03-09,18:30,18,Monday
2026-03-09 18:45:00+00:00,83,0,97,18,2026-03-09,18:45,18,Monday
2026-03-09 19:00:00+00:00,96,1,124,12,2026-03-09,19:00,19,Monday
2026-03-09 19:15:00+00:00,80,4,121,22,2026-03-09,19:15,19,Monday
2026-03-09 19:30:00+00:00,74,1,94,20,2026-03-09,19:30,19,Monday
2026-03-09 19:45:00+00:00,89,1,100,12,2026-03-09,19:45,19,Monday
2026-03-09 20:00:00+00:00,68,0,118,20,2026-03-09,20:00,20,Monday
2026-03-09 20:15:00+00:00,52,0,83,25,2026-03-09,20:15,20,Monday
2026-03-09 20:30:00+00:00,64,0,118,14,2026-03-09,20:30,20,Monday
2026-03-09 20:45:00+00:00,49,2,75,16,2026-03-09,20:45,20,Monday
2026-03-09 21:00:00+00:00,45,0,79,10,2026-03-09,21:00,21,Monday
2026-03-09 21:15:00+00:00,50,0,80,11,2026-03-09,21:15,21,Monday
2026-03-09 21:30:00+00:00,42,0,68,6,2026-03-09,21:30,21,Monday
2026-03-09 21:45:00+00:00,40,0,37,7,2026-03-09,21:45,21,Monday
2026-03-09 22:00:00+00:00,26,0,33,3,2026-03-09,22:00,22,Monday
2026-03-09 22:15:00+00:00,35,0,39,6,2026-03-09,22:15,22,Monday
2026-03-09 22:30:00+00:00,21,0,26,3,2026-03-09,22:30,22,Monday
2026-03-09 22:45:00+00:00,15,0,31,3,2026-03-09,22:45,22,Monday
2026-03-09 23:00:00+00:00,30,1,20,2,2026-03-09,23:00,23,Monday
2026-03-09 23:15:00+00:00,14,0,14,2,2026-03-09,23:15,23,Monday
2026-03-09 23:30:00+00:00,10,0,15,2,2026-03-09,23:30,23,Monday
2026-03-09 23:45:00+00:00,13,0,8,2,2026-03-09,23:45,23,Monday
2026-03-10 00:15:00+00:00,11,0,9,2,2026-03-10,00:15,0,Tuesday
2026-03-10 00:30:00+00:00,7,0,13,1,2026-03-10,00:30,0,Tuesday
2026-03-10 00:45:00+00:00,3,0,3,3,2026-03-10,00:45,0,Tuesday
2026-03-10 01:00:00+00:00,2,0,1,2,2026-03-10,01:00,1,Tuesday
2026-03-10 01:15:00+00:00,5,0,5,0,2026-03-10,01:15,1,Tuesday
2026-03-10 01:30:00+00:00,5,0,4,1,2026-03-10,01:30,1,Tuesday
2026-03-10 01:45:00+00:00,4,0,3,0,2026-03-10,01:45,1,Tuesday
2026-03-10 02:00:00+00:00,2,0,5,0,2026-03-10,02:00,2,Tuesday
2026-03-10 02:15:00+00:00,2,0,1,0,2026-03-10,02:15,2,Tuesday
2026-03-10 02:30:00+00:00,3,0,3,1,2026-03-10,02:30,2,Tuesday
2026-03-10 02:45:00+00:00,3,0,2,2,2026-03-10,02:45,2,Tuesday
2026-03-10 03:00:00+00:00,15,0,6,0,2026-03-10,03:00,3,Tuesday
2026-03-10 03:15:00+00:00,19,0,13,2,2026-03-10,03:15,3,Tuesday
2026-03-10 03:30:00+00:00,14,0,6,1,2026-03-10,03:30,3,Tuesday
2026-03-10 03:45:00+00:00,27,0,3,2,2026-03-10,03:45,3,Tuesday
2026-03-10 04:00:00+00:00,26,0,5,3,2026-03-10,04:00,4,Tuesday
2026-03-10 04:15:00+00:00,40,0,22,2,2026-03-10,04:15,4,Tuesday
2026-03-10 04:30:00+00:00,35,1,19,5,2026-03-10,04:30,4,Tuesday
2026-03-10 04:45:00+00:00,90,0,36,4,2026-03-10,04:45,4,Tuesday
2026-03-10 05:00:00+00:00,75,0,40,7,2026-03-10,05:00,5,Tuesday
2026-03-10 05:15:00+00:00,65,0,33,8,2026-03-10,05:15,5,Tuesday
2026-03-10 05:30:00+00:00,78,0,44,9,2026-03-10,05:30,5,Tuesday
2026-03-10 05:45:00+00:00,124,2,78,17,2026-03-10,05:45,5,Tuesday
2026-03-10 06:00:00+00:00,127,1,101,12,2026-03-10,06:00,6,Tuesday
2026-03-10 06:15:00+00:00,129,1,98,18,2026-03-10,06:15,6,Tuesday
2026-03-10 06:30:00+00:00,173,0,116,17,2026-03-10,06:30,6,Tuesday
2026-03-10 06:45:00+00:00,147,2,152,23,2026-03-10,06:45,6,Tuesday
2026-03-10 07:00:00+00:00,127,3,126,27,2026-03-10,07:00,7,Tuesday
2026-03-10 07:15:00+00:00,131,3,137,30,2026-03-10,07:15,7,Tuesday
2026-03-10 07:30:00+00:00,152,3,117,28,2026-03-10,07:30,7,Tuesday
2026-03-10 07:45:00+00:00,157,3,130,16,2026-03-10,07:45,7,Tuesday
2026-03-10 08:00:00+00:00,132,3,121,17,2026-03-10,08:00,8,Tuesday
2026-03-10 08:15:00+00:00,177,1,120,22,2026-03-10,08:15,8,Tuesday
2026-03-10 08:30:00+00:00,147,3,130,25,2026-03-10,08:30,8,Tuesday
2026-03-10 08:45:00+00:00,123,1,149,32,2026-03-10,08:45,8,Tuesday
2026-03-10 09:00:00+00:00,163,4,125,31,2026-03-10,09:00,9,Tuesday
2026-03-10 09:15:00+00:00,127,2,129,23,2026-03-10,09:15,9,Tuesday
2026-03-10 09:30:00+00:00,176,1,134,30,2026-03-10,09:30,9,Tuesday
2026-03-10 09:45:00+00:00,170,2,139,32,2026-03-10,09:45,9,Tuesday
2026-03-10 10:00:00+00:00,136,1,117,32,2026-03-10,10:00,10,Tuesday
2026-03-10 10:15:00+00:00,144,1,116,32,2026-03-10,10:15,10,Tuesday
2026-03-10 10:30:00+00:00,146,2,140,31,2026-03-10,10:30,10,Tuesday
2026-03-10 10:45:00+00:00,152,5,138,40,2026-03-10,10:45,10,Tuesday
2026-03-10 11:00:00+00:00,146,3,122,31,2026-03-10,11:00,11,Tuesday
2026-03-10 11:15:00+00:00,123,2,149,39,2026-03-10,11:15,11,Tuesday
2026-03-10 11:30:00+00:00,127,1,141,52,2026-03-10,11:30,11,Tuesday
2026-03-10 11:45:00+00:00,126,0,132,30,2026-03-10,11:45,11,Tuesday
2026-03-10 12:00:00+00:00,147,2,161,38,2026-03-10,12:00,12,Tuesday
2026-03-10 12:15:00+00:00,110,2,136,43,2026-03-10,12:15,12,Tuesday
2026-03-10 12:30:00+00:00,94,2,159,23,2026-03-10,12:30,12,Tuesday
2026-03-10 12:45:00+00:00,127,3,132,34,2026-03-10,12:45,12,Tuesday
2026-03-10 13:00:00+00:00,175,2,143,22,2026-03-10,13:00,13,Tuesday
2026-03-10 13:15:00+00:00,153,3,176,36,2026-03-10,13:15,13,Tuesday
2026-03-10 13:30:00+00:00,142,2,158,38,2026-03-10,13:30,13,Tuesday
2026-03-10 13:45:00+00:00,143,3,143,33,2026-03-10,13:45,13,Tuesday
2026-03-10 14:00:00+00:00,101,0,114,50,2026-03-10,14:00,14,Tuesday
2026-03-10 14:15:00+00:00,127,3,156,44,2026-03-10,14:15,14,Tuesday
2026-03-10 14:30:00+00:00,116,2,141,25,2026-03-10,14:30,14,Tuesday
2026-03-10 14:45:00+00:00,75,1,142,41,2026-03-10,14:45,14,Tuesday
2026-03-10 15:00:00+00:00,42,2,152,52,2026-03-10,15:00,15,Tuesday
2026-03-10 15:15:00+00:00,44,11,97,50,2026-03-10,15:15,15,Tuesday
2026-03-10 15:30:00+00:00,73,1,147,47,2026-03-10,15:30,15,Tuesday
2026-03-10 15:45:00+00:00,99,6,153,39,2026-03-10,15:45,15,Tuesday
2026-03-10 16:00:00+00:00,111,2,178,54,2026-03-10,16:00,16,Tuesday
2026-03-10 16:15:00+00:00,121,1,150,40,2026-03-10,16:15,16,Tuesday
2026-03-10 16:30:00+00:00,126,2,140,42,2026-03-10,16:30,16,Tuesday
2026-03-10 16:45:00+00:00,121,4,193,31,2026-03-10,16:45,16,Tuesday
2026-03-10 17:00:00+00:00,152,4,141,30,2026-03-10,17:00,17,Tuesday
2026-03-10 17:15:00+00:00,108,1,169,29,2026-03-10,17:15,17,Tuesday
2026-03-10 17:30:00+00:00,108,3,159,30,2026-03-10,17:30,17,Tuesday
2026-03-10 17:45:00+00:00,141,0,136,35,2026-03-10,17:45,17,Tuesday
2026-03-10 18:00:00+00:00,92,1,130,20,2026-03-10,18:00,18,Tuesday
2026-03-10 18:15:00+00:00,87,0,135,25,2026-03-10,18:15,18,Tuesday
2026-03-10 18:30:00+00:00,102,0,137,26,2026-03-10,18:30,18,Tuesday
2026-03-10 18:45:00+00:00,70,0,130,14,2026-03-10,18:45,18,Tuesday
2026-03-10 19:00:00+00:00,90,1,127,25,2026-03-10,19:00,19,Tuesday
2026-03-10 19:15:00+00:00,75,0,112,23,2026-03-10,19:15,19,Tuesday
2026-03-10 19:30:00+00:00,60,1,107,17,2026-03-10,19:30,19,Tuesday
2026-03-10 19:45:00+00:00,51,0,77,14,2026-03-10,19:45,19,Tuesday
2026-03-10 20:00:00+00:00,90,0,100,18,2026-03-10,20:00,20,Tuesday
2026-03-10 20:15:00+00:00,65,2,91,14,2026-03-10,20:15,20,Tuesday
2026-03-10 20:30:00+00:00,68,0,84,15,2026-03-10,20:30,20,Tuesday
2026-03-10 20:45:00+00:00,59,1,77,15,2026-03-10,20:45,20,Tuesday
2026-03-10 21:00:00+00:00,42,0,63,9,2026-03-10,21:00,21,Tuesday
2026-03-10 21:15:00+00:00,52,0,99,22,2026-03-10,21:15,21,Tuesday
2026-03-10 21:30:00+00:00,57,1,92,6,2026-03-10,21:30,21,Tuesday
2026-03-10 21:45:00+00:00,25,1,54,5,2026-03-10,21:45,21,Tuesday
2026-03-10 22:00:00+00:00,40,0,60,9,2026-03-10,22:00,22,Tuesday
2026-03-10 22:15:00+00:00,38,0,44,9,2026-03-10,22:15,22,Tuesday
2026-03-10 22:30:00+00:00,17,0,47,4,2026-03-10,22:30,22,Tuesday
2026-03-10 22:45:00+00:00,21,0,30,4,2026-03-10,22:45,22,Tuesday
2026-03-10 23:00:00+00:00,10,0,28,5,2026-03-10,23:00,23,Tuesday
2026-03-10 23:15:00+00:00,23,0,30,2,2026-03-10,23:15,23,Tuesday
2026-03-10 23:30:00+00:00,10,1,19,3,2026-03-10,23:30,23,Tuesday
2026-03-10 23:45:00+00:00,8,0,19,6,2026-03-10,23:45,23,Tuesday
2026-03-11 00:15:00+00:00,6,0,8,3,2026-03-11,00:15,0,Wednesday
2026-03-11 00:30:00+00:00,9,0,4,2,2026-03-11,00:30,0,Wednesday
2026-03-11 00:45:00+00:00,4,0,12,1,2026-03-11,00:45,0,Wednesday
2026-03-11 01:00:00+00:00,4,0,12,0,2026-03-11,01:00,1,Wednesday
2026-03-11 01:15:00+00:00,2,0,12,0,2026-03-11,01:15,1,Wednesday
2026-03-11 01:30:00+00:00,7,0,2,2,2026-03-11,01:30,1,Wednesday
2026-03-11 01:45:00+00:00,6,0,4,0,2026-03-11,01:45,1,Wednesday
2026-03-11 02:00:00+00:00,10,0,2,0,2026-03-11,02:00,2,Wednesday
2026-03-11 02:15:00+00:00,4,0,16,1,2026-03-11,02:15,2,Wednesday
2026-03-11 02:30:00+00:00,2,0,8,1,2026-03-11,02:30,2,Wednesday
2026-03-11 02:45:00+00:00,7,0,11,1,2026-03-11,02:45,2,Wednesday
2026-03-11 03:00:00+00:00,4,0,4,1,2026-03-11,03:00,3,Wednesday
2026-03-11 03:15:00+00:00,8,0,13,1,2026-03-11,03:15,3,Wednesday
2026-03-11 03:30:00+00:00,15,0,10,0,2026-03-11,03:30,3,Wednesday
2026-03-11 03:45:00+00:00,14,0,11,0,2026-03-11,03:45,3,Wednesday
2026-03-11 04:00:00+00:00,48,0,10,2,2026-03-11,04:00,4,Wednesday
2026-03-11 04:15:00+00:00,30,0,18,4,2026-03-11,04:15,4,Wednesday
2026-03-11 04:30:00+00:00,41,1,29,3,2026-03-11,04:30,4,Wednesday
2026-03-11 04:45:00+00:00,63,0,46,5,2026-03-11,04:45,4,Wednesday
2026-03-11 05:00:00+00:00,49,1,57,11,2026-03-11,05:00,5,Wednesday
2026-03-11 05:15:00+00:00,60,0,65,6,2026-03-11,05:15,5,Wednesday
2026-03-11 05:30:00+00:00,75,1,71,6,2026-03-11,05:30,5,Wednesday
2026-03-11 05:45:00+00:00,126,3,50,21,2026-03-11,05:45,5,Wednesday
2026-03-11 06:00:00+00:00,116,0,91,13,2026-03-11,06:00,6,Wednesday
2026-03-11 06:15:00+00:00,134,0,111,19,2026-03-11,06:15,6,Wednesday
2026-03-11 06:30:00+00:00,83,0,132,19,2026-03-11,06:30,6,Wednesday
2026-03-11 06:45:00+00:00,78,2,142,30,2026-03-11,06:45,6,Wednesday
2026-03-11 07:00:00+00:00,58,1,144,26,2026-03-11,07:00,7,Wednesday
2026-03-11 07:15:00+00:00,134,3,150,25,2026-03-11,07:15,7,Wednesday
2026-03-11 07:30:00+00:00,144,1,150,22,2026-03-11,07:30,7,Wednesday
2026-03-11 07:45:00+00:00,122,3,101,55,2026-03-11,07:45,7,Wednesday
2026-03-11 08:00:00+00:00,117,2,116,31,2026-03-11,08:00,8,Wednesday
2026-03-11 08:15:00+00:00,124,0,135,39,2026-03-11,08:15,8,Wednesday
2026-03-11 08:30:00+00:00,138,3,156,20,2026-03-11,08:30,8,Wednesday
2026-03-11 08:45:00+00:00,166,5,128,37,2026-03-11,08:45,8,Wednesday
2026-03-11 09:00:00+00:00,167,2,124,32,2026-03-11,09:00,9,Wednesday
2026-03-11 09:15:00+00:00,158,3,117,29,2026-03-11,09:15,9,Wednesday
2026-03-11 09:30:00+00:00,147,2,176,27,2026-03-11,09:30,9,Wednesday
2026-03-11 09:45:00+00:00,144,1,114,35,2026-03-11,09:45,9,Wednesday
2026-03-11 10:00:00+00:00,155,1,124,36,2026-03-11,10:00,10,Wednesday
2026-03-11 10:15:00+00:00,125,3,188,36,2026-03-11,10:15,10,Wednesday
2026-03-11 10:30:00+00:00,142,2,148,32,2026-03-11,10:30,10,Wednesday
2026-03-11 10:45:00+00:00,123,2,144,42,2026-03-11,10:45,10,Wednesday
2026-03-11 11:00:00+00:00,162,0,138,30,2026-03-11,11:00,11,Wednesday
2026-03-11 11:15:00+00:00,91,3,164,34,2026-03-11,11:15,11,Wednesday
2026-03-11 11:30:00+00:00,138,2,171,40,2026-03-11,11:30,11,Wednesday
2026-03-11 11:45:00+00:00,162,3,164,36,2026-03-11,11:45,11,Wednesday
2026-03-11 12:00:00+00:00,133,3,156,34,2026-03-11,12:00,12,Wednesday
2026-03-11 12:15:00+00:00,120,2,161,40,2026-03-11,12:15,12,Wednesday
2026-03-11 12:30:00+00:00,101,0,149,46,2026-03-11,12:30,12,Wednesday
2026-03-11 12:45:00+00:00,156,2,210,48,2026-03-11,12:45,12,Wednesday
2026-03-11 13:00:00+00:00,139,2,140,44,2026-03-11,13:00,13,Wednesday
2026-03-11 13:15:00+00:00,155,2,149,31,2026-03-11,13:15,13,Wednesday
2026-03-11 13:30:00+00:00,137,2,174,31,2026-03-11,13:30,13,Wednesday
2026-03-11 13:45:00+00:00,160,2,200,30,2026-03-11,13:45,13,Wednesday
2026-03-11 14:00:00+00:00,103,1,165,44,2026-03-11,14:00,14,Wednesday
2026-03-11 14:15:00+00:00,120,2,142,41,2026-03-11,14:15,14,Wednesday
2026-03-11 14:30:00+00:00,106,2,123,43,2026-03-11,14:30,14,Wednesday
2026-03-11 14:45:00+00:00,76,2,121,35,2026-03-11,14:45,14,Wednesday
2026-03-11 15:00:00+00:00,62,1,15,46,2026-03-11,15:00,15,Wednesday
2026-03-11 15:15:00+00:00,70,2,90,58,2026-03-11,15:15,15,Wednesday
2026-03-11 15:30:00+00:00,28,1,129,38,2026-03-11,15:30,15,Wednesday
2026-03-11 15:45:00+00:00,52,1,144,51,2026-03-11,15:45,15,Wednesday
2026-03-11 16:00:00+00:00,76,2,122,49,2026-03-11,16:00,16,Wednesday
2026-03-11 16:15:00+00:00,95,1,126,52,2026-03-11,16:15,16,Wednesday
2026-03-11 16:30:00+00:00,104,2,134,37,2026-03-11,16:30,16,Wednesday
2026-03-11 16:45:00+00:00,93,2,103,48,2026-03-11,16:45,16,Wednesday
2026-03-11 17:00:00+00:00,85,1,103,54,2026-03-11,17:00,17,Wednesday
2026-03-11 17:15:00+00:00,121,2,100,42,2026-03-11,17:15,17,Wednesday
2026-03-11 17:30:00+00:00,74,3,100,41,2026-03-11,17:30,17,Wednesday
2026-03-11 17:45:00+00:00,79,1,105,34,2026-03-11,17:45,17,Wednesday
2026-03-11 18:00:00+00:00,77,0,116,32,2026-03-11,18:00,18,Wednesday
2026-03-11 18:15:00+00:00,74,1,87,27,2026-03-11,18:15,18,Wednesday
2026-03-11 18:30:00+00:00,66,1,92,24,2026-03-11,18:30,18,Wednesday
2026-03-11 18:45:00+00:00,65,0,109,32,2026-03-11,18:45,18,Wednesday
2026-03-11 19:00:00+00:00,67,1,99,20,2026-03-11,19:00,19,Wednesday
2026-03-11 19:15:00+00:00,52,0,101,11,2026-03-11,19:15,19,Wednesday
2026-03-11 19:30:00+00:00,59,1,110,26,2026-03-11,19:30,19,Wednesday
2026-03-11 19:45:00+00:00,58,1,116,18,2026-03-11,19:45,19,Wednesday
2026-03-11 20:00:00+00:00,60,3,109,20,2026-03-11,20:00,20,Wednesday
2026-03-11 20:15:00+00:00,57,0,76,23,2026-03-11,20:15,20,Wednesday
2026-03-11 20:30:00+00:00,58,1,81,19,2026-03-11,20:30,20,Wednesday
2026-03-11 20:45:00+00:00,57,1,93,19,2026-03-11,20:45,20,Wednesday
2026-03-11 21:00:00+00:00,44,1,92,12,2026-03-11,21:00,21,Wednesday
2026-03-11 21:15:00+00:00,52,0,71,15,2026-03-11,21:15,21,Wednesday
2026-03-11 21:30:00+00:00,40,0,85,17,2026-03-11,21:30,21,Wednesday
2026-03-11 21:45:00+00:00,25,0,54,8,2026-03-11,21:45,21,Wednesday
2026-03-11 22:00:00+00:00,33,0,66,7,2026-03-11,22:00,22,Wednesday
2026-03-11 22:15:00+00:00,29,1,49,9,2026-03-11,22:15,22,Wednesday
2026-03-11 22:30:00+00:00,23,1,52,5,2026-03-11,22:30,22,Wednesday
2026-03-11 22:45:00+00:00,23,1,23,7,2026-03-11,22:45,22,Wednesday
2026-03-11 23:00:00+00:00,22,0,43,3,2026-03-11,23:00,23,Wednesday
2026-03-11 23:15:00+00:00,13,0,32,5,2026-03-11,23:15,23,Wednesday
2026-03-11 23:30:00+00:00,12,0,28,2,2026-03-11,23:30,23,Wednesday
2026-03-11 23:45:00+00:00,12,0,24,0,2026-03-11,23:45,23,Wednesday
2026-03-12 00:15:00+00:00,15,0,4,2,2026-03-12,00:15,0,Thursday
2026-03-12 00:30:00+00:00,3,0,20,1,2026-03-12,00:30,0,Thursday
2026-03-12 00:45:00+00:00,7,0,13,1,2026-03-12,00:45,0,Thursday
2026-03-12 01:00:00+00:00,4,0,9,1,2026-03-12,01:00,1,Thursday
2026-03-12 01:15:00+00:00,4,0,8,1,2026-03-12,01:15,1,Thursday
2026-03-12 01:30:00+00:00,8,0,10,2,2026-03-12,01:30,1,Thursday
2026-03-12 01:45:00+00:00,2,0,10,0,2026-03-12,01:45,1,Thursday
2026-03-12 02:00:00+00:00,2,0,2,0,2026-03-12,02:00,2,Thursday
2026-03-12 02:15:00+00:00,5,0,4,2,2026-03-12,02:15,2,Thursday
2026-03-12 02:30:00+00:00,3,0,6,2,2026-03-12,02:30,2,Thursday
2026-03-12 02:45:00+00:00,3,0,2,0,2026-03-12,02:45,2,Thursday
2026-03-12 03:00:00+00:00,5,0,6,1,2026-03-12,03:00,3,Thursday
2026-03-12 03:15:00+00:00,13,0,11,2,2026-03-12,03:15,3,Thursday
2026-03-12 03:30:00+00:00,22,0,16,1,2026-03-12,03:30,3,Thursday
2026-03-12 03:45:00+00:00,20,1,12,2,2026-03-12,03:45,3,Thursday
2026-03-12 04:00:00+00:00,31,0,6,3,2026-03-12,04:00,4,Thursday
2026-03-12 04:15:00+00:00,53,0,17,4,2026-03-12,04:15,4,Thursday
2026-03-12 04:30:00+00:00,52,0,21,3,2026-03-12,04:30,4,Thursday
2026-03-12 04:45:00+00:00,71,2,58,1,2026-03-12,04:45,4,Thursday
2026-03-12 05:00:00+00:00,81,0,44,8,2026-03-12,05:00,5,Thursday
2026-03-12 05:15:00+00:00,64,0,62,5,2026-03-12,05:15,5,Thursday
2026-03-12 05:30:00+00:00,75,0,50,10,2026-03-12,05:30,5,Thursday
2026-03-12 05:45:00+00:00,106,0,62,34,2026-03-12,05:45,5,Thursday
2026-03-12 06:00:00+00:00,115,2,102,17,2026-03-12,06:00,6,Thursday
2026-03-12 06:15:00+00:00,141,1,138,19,2026-03-12,06:15,6,Thursday
2026-03-12 06:30:00+00:00,139,1,172,15,2026-03-12,06:30,6,Thursday
2026-03-12 06:45:00+00:00,129,1,179,22,2026-03-12,06:45,6,Thursday
2026-03-12 07:00:00+00:00,127,5,131,28,2026-03-12,07:00,7,Thursday
2026-03-12 07:15:00+00:00,110,2,121,29,2026-03-12,07:15,7,Thursday
2026-03-12 07:30:00+00:00,154,4,146,27,2026-03-12,07:30,7,Thursday
2026-03-12 07:45:00+00:00,166,4,139,22,2026-03-12,07:45,7,Thursday
2026-03-12 08:00:00+00:00,125,5,185,23,2026-03-12,08:00,8,Thursday
2026-03-12 08:15:00+00:00,187,3,169,22,2026-03-12,08:15,8,Thursday
2026-03-12 08:30:00+00:00,115,1,162,21,2026-03-12,08:30,8,Thursday
2026-03-12 08:45:00+00:00,158,1,171,30,2026-03-12,08:45,8,Thursday
2026-03-12 09:00:00+00:00,171,2,150,31,2026-03-12,09:00,9,Thursday
2026-03-12 09:15:00+00:00,138,0,133,33,2026-03-12,09:15,9,Thursday
2026-03-12 09:30:00+00:00,133,2,126,38,2026-03-12,09:30,9,Thursday
2026-03-12 09:45:00+00:00,142,4,173,46,2026-03-12,09:45,9,Thursday
2026-03-12 10:00:00+00:00,118,4,170,30,2026-03-12,10:00,10,Thursday
2026-03-12 10:15:00+00:00,135,2,134,33,2026-03-12,10:15,10,Thursday
2026-03-12 10:30:00+00:00,151,1,157,32,2026-03-12,10:30,10,Thursday
2026-03-12 10:45:00+00:00,73,3,135,44,2026-03-12,10:45,10,Thursday
2026-03-12 11:00:00+00:00,85,1,165,43,2026-03-12,11:00,11,Thursday
2026-03-12 11:15:00+00:00,141,0,125,54,2026-03-12,11:15,11,Thursday
2026-03-12 11:30:00+00:00,165,0,141,42,2026-03-12,11:30,11,Thursday
2026-03-12 11:45:00+00:00,146,4,139,47,2026-03-12,11:45,11,Thursday
2026-03-12 12:00:00+00:00,142,1,162,35,2026-03-12,12:00,12,Thursday
2026-03-12 12:15:00+00:00,139,1,128,37,2026-03-12,12:15,12,Thursday
2026-03-12 12:30:00+00:00,119,3,98,40,2026-03-12,12:30,12,Thursday
2026-03-12 12:45:00+00:00,150,4,163,40,2026-03-12,12:45,12,Thursday
2026-03-12 13:00:00+00:00,175,2,136,31,2026-03-12,13:00,13,Thursday
2026-03-12 13:15:00+00:00,156,3,218,43,2026-03-12,13:15,13,Thursday
2026-03-12 13:30:00+00:00,130,2,140,45,2026-03-12,13:30,13,Thursday
2026-03-12 13:45:00+00:00,152,2,127,32,2026-03-12,13:45,13,Thursday
2026-03-12 14:00:00+00:00,145,2,131,38,2026-03-12,14:00,14,Thursday
2026-03-12 14:15:00+00:00,164,3,174,46,2026-03-12,14:15,14,Thursday
2026-03-12 14:30:00+00:00,110,5,166,37,2026-03-12,14:30,14,Thursday
2026-03-12 14:45:00+00:00,98,1,114,44,2026-03-12,14:45,14,Thursday
2026-03-12 15:00:00+00:00,67,1,149,35,2026-03-12,15:00,15,Thursday
2026-03-12 15:15:00+00:00,46,1,136,45,2026-03-12,15:15,15,Thursday
2026-03-12 15:30:00+00:00,24,0,129,31,2026-03-12,15:30,15,Thursday
2026-03-12 15:45:00+00:00,79,2,120,40,2026-03-12,15:45,15,Thursday
2026-03-12 16:00:00+00:00,77,1,141,40,2026-03-12,16:00,16,Thursday
2026-03-12 16:15:00+00:00,144,1,181,34,2026-03-12,16:15,16,Thursday
2026-03-12 16:30:00+00:00,124,1,136,32,2026-03-12,16:30,16,Thursday
2026-03-12 16:45:00+00:00,109,3,151,37,2026-03-12,16:45,16,Thursday
2026-03-12 17:00:00+00:00,147,2,130,39,2026-03-12,17:00,17,Thursday
2026-03-12 17:15:00+00:00,112,0,144,35,2026-03-12,17:15,17,Thursday
2026-03-12 17:30:00+00:00,120,0,157,33,2026-03-12,17:30,17,Thursday
2026-03-12 17:45:00+00:00,109,3,154,32,2026-03-12,17:45,17,Thursday
2026-03-12 18:00:00+00:00,85,3,161,27,2026-03-12,18:00,18,Thursday
2026-03-12 18:15:00+00:00,91,2,145,29,2026-03-12,18:15,18,Thursday
2026-03-12 18:30:00+00:00,93,3,144,25,2026-03-12,18:30,18,Thursday
2026-03-12 18:45:00+00:00,75,1,150,20,2026-03-12,18:45,18,Thursday
2026-03-12 19:00:00+00:00,83,2,128,23,2026-03-12,19:00,19,Thursday
2026-03-12 19:15:00+00:00,72,3,113,18,2026-03-12,19:15,19,Thursday
2026-03-12 19:30:00+00:00,55,0,124,12,2026-03-12,19:30,19,Thursday
2026-03-12 19:45:00+00:00,68,0,78,17,2026-03-12,19:45,19,Thursday
2026-03-12 20:00:00+00:00,69,0,103,15,2026-03-12,20:00,20,Thursday
2026-03-12 20:15:00+00:00,64,1,131,20,2026-03-12,20:15,20,Thursday
2026-03-12 20:30:00+00:00,65,0,95,16,2026-03-12,20:30,20,Thursday
2026-03-12 20:45:00+00:00,63,0,99,19,2026-03-12,20:45,20,Thursday
2026-03-12 21:00:00+00:00,68,1,84,9,2026-03-12,21:00,21,Thursday
2026-03-12 21:15:00+00:00,78,2,147,19,2026-03-12,21:15,21,Thursday
2026-03-12 21:30:00+00:00,49,1,109,22,2026-03-12,21:30,21,Thursday
2026-03-12 21:45:00+00:00,45,0,88,12,2026-03-12,21:45,21,Thursday
2026-03-12 22:00:00+00:00,36,0,41,14,2026-03-12,22:00,22,Thursday
2026-03-12 22:15:00+00:00,33,0,40,13,2026-03-12,22:15,22,Thursday
2026-03-12 22:30:00+00:00,31,0,37,10,2026-03-12,22:30,22,Thursday
2026-03-12 22:45:00+00:00,20,0,29,6,2026-03-12,22:45,22,Thursday
2026-03-12 23:00:00+00:00,33,0,41,4,2026-03-12,23:00,23,Thursday
2026-03-12 23:15:00+00:00,28,0,16,1,2026-03-12,23:15,23,Thursday
2026-03-12 23:30:00+00:00,15,0,12,5,2026-03-12,23:30,23,Thursday
2026-03-12 23:45:00+00:00,8,0,14,4,2026-03-12,23:45,23,Thursday
2026-03-13 00:15:00+00:00,4,0,7,2,2026-03-13,00:15,0,Friday
2026-03-13 00:30:00+00:00,11,0,6,2,2026-03-13,00:30,0,Friday
2026-03-13 00:45:00+00:00,6,0,3,2,2026-03-13,00:45,0,Friday
2026-03-13 01:00:00+00:00,1,0,12,0,2026-03-13,01:00,1,Friday
2026-03-13 01:15:00+00:00,3,0,1,1,2026-03-13,01:15,1,Friday
2026-03-13 01:30:00+00:00,5,0,6,1,2026-03-13,01:30,1,Friday
2026-03-13 01:45:00+00:00,5,0,1,0,2026-03-13,01:45,1,Friday
2026-03-13 02:00:00+00:00,5,0,2,1,2026-03-13,02:00,2,Friday
2026-03-13 02:15:00+00:00,12,0,4,1,2026-03-13,02:15,2,Friday
2026-03-13 02:30:00+00:00,6,0,5,4,2026-03-13,02:30,2,Friday
