timestamp_berlin,LSA1_west_count,LSA1_east_count,LSA1_north_count,date,time,hour,weekday
2025-06-13 18:00:00+00:00,115,181,86,2025-06-13,18:00,18,Friday
2025-06-13 18:15:00+00:00,95,169,81,2025-06-13,18:15,18,Friday
2025-06-13 18:30:00+00:00,109,157,96,2025-06-13,18:30,18,Friday
2025-06-13 18:45:00+00:00,90,166,65,2025-06-13,18:45,18,Friday
2025-06-13 19:00:00+00:00,100,154,91,2025-06-13,19:00,19,Friday
2025-06-13 19:15:00+00:00,91,142,59,2025-06-13,19:15,19,Friday
2025-06-13 19:30:00+00:00,112,176,88,2025-06-13,19:30,19,Friday
2025-06-13 19:45:00+00:00,67,138,75,2025-06-13,19:45,19,Friday
2025-06-13 20:00:00+00:00,83,156,87,2025-06-13,20:00,20,Friday
2025-06-13 20:15:00+00:00,73,157,54,2025-06-13,20:15,20,Friday
2025-06-13 20:30:00+00:00,73,178,45,2025-06-13,20:30,20,Friday
2025-06-13 20:45:00+00:00,60,114,52,2025-06-13,20:45,20,Friday
2025-06-13 21:00:00+00:00,62,130,39,2025-06-13,21:00,21,Friday
2025-06-13 21:15:00+00:00,63,122,24,2025-06-13,21:15,21,Friday
2025-06-13 21:30:00+00:00,47,102,38,2025-06-13,21:30,21,Friday
2025-06-13 21:45:00+00:00,36,79,23,2025-06-13,21:45,21,Friday
2025-06-13 22:00:00+00:00,39,84,36,2025-06-13,22:00,22,Friday
2025-06-13 22:15:00+00:00,42,63,44,2025-06-13,22:15,22,Friday
2025-06-13 22:30:00+00:00,40,70,18,2025-06-13,22:30,22,Friday
2025-06-13 22:45:00+00:00,32,71,16,2025-06-13,22:45,22,Friday
2025-06-13 23:00:00+00:00,36,71,27,2025-06-13,23:00,23,Friday
2025-06-13 23:15:00+00:00,36,67,17,2025-06-13,23:15,23,Friday
2025-06-13 23:30:00+00:00,24,52,13,2025-06-13,23:30,23,Friday
2025-06-13 23:45:00+00:00,18,34,10,2025-06-13,23:45,23,Friday
2025-06-14 00:00:00+00:00,17,27,8,2025-06-14,00:00,0,Saturday
2025-06-14 00:15:00+00:00,11,34,12,2025-06-14,00:15,0,Saturday
2025-06-14 00:30:00+00:00,7,16,9,2025-06-14,00:30,0,Saturday
2025-06-14 00:45:00+00:00,13,13,4,2025-06-14,00:45,0,Saturday
2025-06-14 01:00:00+00:00,7,11,5,2025-06-14,01:00,1,Saturday
2025-06-14 01:15:00+00:00,14,18,3,2025-06-14,01:15,1,Saturday
2025-06-14 01:30:00+00:00,8,5,4,2025-06-14,01:30,1,Saturday
2025-06-14 01:45:00+00:00,7,9,2,2025-06-14,01:45,1,Saturday
2025-06-14 02:00:00+00:00,9,6,4,2025-06-14,02:00,2,Saturday
2025-06-14 02:15:00+00:00,11,11,3,2025-06-14,02:15,2,Saturday
2025-06-14 02:30:00+00:00,9,9,5,2025-06-14,02:30,2,Saturday
2025-06-14 02:45:00+00:00,12,11,6,2025-06-14,02:45,2,Saturday
2025-06-14 03:00:00+00:00,20,21,10,2025-06-14,03:00,3,Saturday
2025-06-14 03:15:00+00:00,18,12,10,2025-06-14,03:15,3,Saturday
2025-06-14 03:30:00+00:00,27,42,15,2025-06-14,03:30,3,Saturday
2025-06-14 03:45:00+00:00,23,47,13,2025-06-14,03:45,3,Saturday
2025-06-14 04:00:00+00:00,34,40,11,2025-06-14,04:00,4,Saturday
2025-06-14 04:15:00+00:00,24,49,17,2025-06-14,04:15,4,Saturday
2025-06-14 04:30:00+00:00,31,63,11,2025-06-14,04:30,4,Saturday
2025-06-14 04:45:00+00:00,45,42,15,2025-06-14,04:45,4,Saturday
2025-06-14 05:00:00+00:00,65,82,23,2025-06-14,05:00,5,Saturday
2025-06-14 05:15:00+00:00,75,51,33,2025-06-14,05:15,5,Saturday
2025-06-14 05:30:00+00:00,101,74,42,2025-06-14,05:30,5,Saturday
2025-06-14 05:45:00+00:00,99,124,72,2025-06-14,05:45,5,Saturday
2025-06-14 06:00:00+00:00,110,120,67,2025-06-14,06:00,6,Saturday
2025-06-14 06:15:00+00:00,107,150,77,2025-06-14,06:15,6,Saturday
2025-06-14 06:30:00+00:00,104,208,82,2025-06-14,06:30,6,Saturday
2025-06-14 06:45:00+00:00,138,177,86,2025-06-14,06:45,6,Saturday
2025-06-14 07:00:00+00:00,134,183,85,2025-06-14,07:00,7,Saturday
2025-06-14 07:15:00+00:00,167,221,78,2025-06-14,07:15,7,Saturday
2025-06-14 07:30:00+00:00,147,199,100,2025-06-14,07:30,7,Saturday
2025-06-14 07:45:00+00:00,163,252,124,2025-06-14,07:45,7,Saturday
2025-06-14 08:00:00+00:00,176,246,105,2025-06-14,08:00,8,Saturday
2025-06-14 08:15:00+00:00,169,239,127,2025-06-14,08:15,8,Saturday
2025-06-14 08:30:00+00:00,170,267,124,2025-06-14,08:30,8,Saturday
2025-06-14 08:45:00+00:00,172,279,127,2025-06-14,08:45,8,Saturday
2025-06-14 09:00:00+00:00,204,243,108,2025-06-14,09:00,9,Saturday
2025-06-14 09:15:00+00:00,193,275,104,2025-06-14,09:15,9,Saturday
2025-06-14 09:30:00+00:00,170,271,104,2025-06-14,09:30,9,Saturday
2025-06-14 09:45:00+00:00,188,261,112,2025-06-14,09:45,9,Saturday
2025-06-14 10:00:00+00:00,176,262,131,2025-06-14,10:00,10,Saturday
2025-06-14 10:15:00+00:00,162,268,118,2025-06-14,10:15,10,Saturday
2025-06-14 10:30:00+00:00,163,263,115,2025-06-14,10:30,10,Saturday
2025-06-14 10:45:00+00:00,158,244,123,2025-06-14,10:45,10,Saturday
2025-06-14 11:00:00+00:00,188,254,124,2025-06-14,11:00,11,Saturday
2025-06-14 11:15:00+00:00,181,264,121,2025-06-14,11:15,11,Saturday
2025-06-14 11:30:00+00:00,176,208,122,2025-06-14,11:30,11,Saturday
2025-06-14 11:45:00+00:00,180,235,129,2025-06-14,11:45,11,Saturday
2025-06-14 12:00:00+00:00,197,259,106,2025-06-14,12:00,12,Saturday
2025-06-14 12:15:00+00:00,163,251,118,2025-06-14,12:15,12,Saturday
2025-06-14 12:30:00+00:00,137,278,98,2025-06-14,12:30,12,Saturday
2025-06-14 12:45:00+00:00,158,270,186,2025-06-14,12:45,12,Saturday
2025-06-14 13:00:00+00:00,171,234,88,2025-06-14,13:00,13,Saturday
2025-06-14 13:15:00+00:00,128,234,95,2025-06-14,13:15,13,Saturday
2025-06-14 13:30:00+00:00,158,198,92,2025-06-14,13:30,13,Saturday
2025-06-14 13:45:00+00:00,133,179,79,2025-06-14,13:45,13,Saturday
2025-06-14 14:00:00+00:00,142,200,98,2025-06-14,14:00,14,Saturday
2025-06-14 14:15:00+00:00,126,188,100,2025-06-14,14:15,14,Saturday
2025-06-14 14:30:00+00:00,155,225,84,2025-06-14,14:30,14,Saturday
2025-06-14 14:45:00+00:00,134,196,98,2025-06-14,14:45,14,Saturday
2025-06-14 15:00:00+00:00,129,193,78,2025-06-14,15:00,15,Saturday
2025-06-14 15:15:00+00:00,134,240,76,2025-06-14,15:15,15,Saturday
2025-06-14 15:30:00+00:00,122,214,73,2025-06-14,15:30,15,Saturday
2025-06-14 15:45:00+00:00,118,237,110,2025-06-14,15:45,15,Saturday
2025-06-14 16:00:00+00:00,122,198,84,2025-06-14,16:00,16,Saturday
2025-06-14 16:15:00+00:00,170,247,100,2025-06-14,16:15,16,Saturday
2025-06-14 16:30:00+00:00,138,190,81,2025-06-14,16:30,16,Saturday
2025-06-14 16:45:00+00:00,129,215,98,2025-06-14,16:45,16,Saturday
2025-06-14 17:00:00+00:00,105,230,79,2025-06-14,17:00,17,Saturday
2025-06-14 17:15:00+00:00,101,233,85,2025-06-14,17:15,17,Saturday
2025-06-14 17:30:00+00:00,121,201,166,2025-06-14,17:30,17,Saturday
2025-06-14 17:45:00+00:00,120,192,89,2025-06-14,17:45,17,Saturday
2025-06-14 18:00:00+00:00,99,168,90,2025-06-14,18:00,18,Saturday
2025-06-14 18:15:00+00:00,115,196,70,2025-06-14,18:15,18,Saturday
2025-06-14 18:30:00+00:00,129,156,95,2025-06-14,18:30,18,Saturday
2025-06-14 18:45:00+00:00,97,125,85,2025-06-14,18:45,18,Saturday
2025-06-14 19:00:00+00:00,87,131,95,2025-06-14,19:00,19,Saturday
2025-06-14 19:15:00+00:00,85,133,60,2025-06-14,19:15,19,Saturday
2025-06-14 19:30:00+00:00,71,132,73,2025-06-14,19:30,19,Saturday
2025-06-14 19:45:00+00:00,77,122,65,2025-06-14,19:45,19,Saturday
2025-06-14 20:00:00+00:00,73,138,89,2025-06-14,20:00,20,Saturday
2025-06-14 20:15:00+00:00,78,117,40,2025-06-14,20:15,20,Saturday
2025-06-14 20:30:00+00:00,62,133,46,2025-06-14,20:30,20,Saturday
2025-06-14 20:45:00+00:00,59,124,61,2025-06-14,20:45,20,Saturday
2025-06-14 21:00:00+00:00,76,109,34,2025-06-14,21:00,21,Saturday
2025-06-14 21:15:00+00:00,85,118,36,2025-06-14,21:15,21,Saturday
2025-06-14 21:30:00+00:00,75,121,51,2025-06-14,21:30,21,Saturday
2025-06-14 21:45:00+00:00,61,111,24,2025-06-14,21:45,21,Saturday
2025-06-14 22:00:00+00:00,74,101,32,2025-06-14,22:00,22,Saturday
2025-06-14 22:15:00+00:00,40,69,34,2025-06-14,22:15,22,Saturday
2025-06-14 22:30:00+00:00,40,85,34,2025-06-14,22:30,22,Saturday
2025-06-14 22:45:00+00:00,66,103,13,2025-06-14,22:45,22,Saturday
2025-06-14 23:00:00+00:00,42,93,13,2025-06-14,23:00,23,Saturday
2025-06-14 23:15:00+00:00,33,92,19,2025-06-14,23:15,23,Saturday
2025-06-14 23:30:00+00:00,38,60,30,2025-06-14,23:30,23,Saturday
2025-06-14 23:45:00+00:00,21,44,14,2025-06-14,23:45,23,Saturday
2025-06-15 00:00:00+00:00,19,51,14,2025-06-15,00:00,0,Sunday
2025-06-15 00:15:00+00:00,27,47,14,2025-06-15,00:15,0,Sunday
2025-06-15 00:30:00+00:00,24,32,12,2025-06-15,00:30,0,Sunday
2025-06-15 00:45:00+00:00,17,26,9,2025-06-15,00:45,0,Sunday
2025-06-15 01:00:00+00:00,21,21,4,2025-06-15,01:00,1,Sunday
2025-06-15 01:15:00+00:00,9,24,5,2025-06-15,01:15,1,Sunday
2025-06-15 01:30:00+00:00,12,15,10,2025-06-15,01:30,1,Sunday
2025-06-15 01:45:00+00:00,15,13,4,2025-06-15,01:45,1,Sunday
2025-06-15 02:00:00+00:00,12,25,6,2025-06-15,02:00,2,Sunday
2025-06-15 02:15:00+00:00,10,14,6,2025-06-15,02:15,2,Sunday
2025-06-15 02:30:00+00:00,6,11,3,2025-06-15,02:30,2,Sunday
2025-06-15 02:45:00+00:00,8,12,8,2025-06-15,02:45,2,Sunday
2025-06-15 03:00:00+00:00,11,11,3,2025-06-15,03:00,3,Sunday
2025-06-15 03:15:00+00:00,10,17,10,2025-06-15,03:15,3,Sunday
2025-06-15 03:30:00+00:00,20,32,10,2025-06-15,03:30,3,Sunday
2025-06-15 03:45:00+00:00,8,34,11,2025-06-15,03:45,3,Sunday
2025-06-15 04:00:00+00:00,13,14,4,2025-06-15,04:00,4,Sunday
2025-06-15 04:15:00+00:00,20,21,10,2025-06-15,04:15,4,Sunday
2025-06-15 04:30:00+00:00,15,21,11,2025-06-15,04:30,4,Sunday
2025-06-15 04:45:00+00:00,13,24,13,2025-06-15,04:45,4,Sunday
2025-06-15 05:00:00+00:00,14,29,9,2025-06-15,05:00,5,Sunday
2025-06-15 05:15:00+00:00,25,24,6,2025-06-15,05:15,5,Sunday
2025-06-15 05:30:00+00:00,94,37,11,2025-06-15,05:30,5,Sunday
2025-06-15 05:45:00+00:00,34,32,19,2025-06-15,05:45,5,Sunday
2025-06-15 06:00:00+00:00,34,35,21,2025-06-15,06:00,6,Sunday
2025-06-15 06:15:00+00:00,34,33,14,2025-06-15,06:15,6,Sunday
2025-06-15 06:30:00+00:00,49,54,25,2025-06-15,06:30,6,Sunday
2025-06-15 06:45:00+00:00,51,40,30,2025-06-15,06:45,6,Sunday
2025-06-15 07:00:00+00:00,66,58,25,2025-06-15,07:00,7,Sunday
2025-06-15 07:15:00+00:00,53,76,40,2025-06-15,07:15,7,Sunday
2025-06-15 07:30:00+00:00,99,93,34,2025-06-15,07:30,7,Sunday
2025-06-15 07:45:00+00:00,91,128,38,2025-06-15,07:45,7,Sunday
2025-06-15 08:00:00+00:00,105,127,51,2025-06-15,08:00,8,Sunday
2025-06-15 08:15:00+00:00,125,163,48,2025-06-15,08:15,8,Sunday
2025-06-15 08:30:00+00:00,111,110,52,2025-06-15,08:30,8,Sunday
2025-06-15 08:45:00+00:00,106,138,42,2025-06-15,08:45,8,Sunday
2025-06-15 09:00:00+00:00,109,138,47,2025-06-15,09:00,9,Sunday
2025-06-15 09:15:00+00:00,105,136,47,2025-06-15,09:15,9,Sunday
2025-06-15 09:30:00+00:00,91,117,66,2025-06-15,09:30,9,Sunday
2025-06-15 09:45:00+00:00,127,170,50,2025-06-15,09:45,9,Sunday
2025-06-15 10:00:00+00:00,130,202,54,2025-06-15,10:00,10,Sunday
2025-06-15 10:15:00+00:00,128,177,82,2025-06-15,10:15,10,Sunday
2025-06-15 10:30:00+00:00,112,175,64,2025-06-15,10:30,10,Sunday
2025-06-15 10:45:00+00:00,109,191,63,2025-06-15,10:45,10,Sunday
2025-06-15 11:00:00+00:00,115,158,45,2025-06-15,11:00,11,Sunday
2025-06-15 11:15:00+00:00,131,189,56,2025-06-15,11:15,11,Sunday
2025-06-15 11:30:00+00:00,129,174,70,2025-06-15,11:30,11,Sunday
2025-06-15 11:45:00+00:00,136,175,67,2025-06-15,11:45,11,Sunday
2025-06-15 12:00:00+00:00,134,188,59,2025-06-15,12:00,12,Sunday
2025-06-15 12:15:00+00:00,132,170,53,2025-06-15,12:15,12,Sunday
2025-06-15 12:30:00+00:00,115,164,72,2025-06-15,12:30,12,Sunday
2025-06-15 12:45:00+00:00,119,185,67,2025-06-15,12:45,12,Sunday
2025-06-15 13:00:00+00:00,116,199,72,2025-06-15,13:00,13,Sunday
2025-06-15 13:15:00+00:00,125,185,63,2025-06-15,13:15,13,Sunday
2025-06-15 13:30:00+00:00,111,193,81,2025-06-15,13:30,13,Sunday
2025-06-15 13:45:00+00:00,111,201,65,2025-06-15,13:45,13,Sunday
2025-06-15 14:00:00+00:00,118,181,60,2025-06-15,14:00,14,Sunday
2025-06-15 14:15:00+00:00,116,180,48,2025-06-15,14:15,14,Sunday
2025-06-15 14:30:00+00:00,126,180,65,2025-06-15,14:30,14,Sunday
2025-06-15 14:45:00+00:00,155,186,48,2025-06-15,14:45,14,Sunday
2025-06-15 15:00:00+00:00,105,203,69,2025-06-15,15:00,15,Sunday
2025-06-15 15:15:00+00:00,134,237,70,2025-06-15,15:15,15,Sunday
2025-06-15 15:30:00+00:00,151,242,87,2025-06-15,15:30,15,Sunday
2025-06-15 15:45:00+00:00,122,199,81,2025-06-15,15:45,15,Sunday
2025-06-15 16:00:00+00:00,118,213,85,2025-06-15,16:00,16,Sunday
2025-06-15 16:15:00+00:00,109,196,68,2025-06-15,16:15,16,Sunday
2025-06-15 16:30:00+00:00,103,208,66,2025-06-15,16:30,16,Sunday
2025-06-15 16:45:00+00:00,115,179,62,2025-06-15,16:45,16,Sunday
2025-06-15 17:00:00+00:00,110,151,65,2025-06-15,17:00,17,Sunday
2025-06-15 17:15:00+00:00,97,151,51,2025-06-15,17:15,17,Sunday
2025-06-15 17:30:00+00:00,91,173,68,2025-06-15,17:30,17,Sunday
2025-06-15 17:45:00+00:00,89,146,51,2025-06-15,17:45,17,Sunday
2025-06-15 18:00:00+00:00,101,130,42,2025-06-15,18:00,18,Sunday
2025-06-15 18:15:00+00:00,119,120,54,2025-06-15,18:15,18,Sunday
2025-06-15 18:30:00+00:00,75,128,42,2025-06-15,18:30,18,Sunday
2025-06-15 18:45:00+00:00,80,115,49,2025-06-15,18:45,18,Sunday
2025-06-15 19:00:00+00:00,62,112,42,2025-06-15,19:00,19,Sunday
2025-06-15 19:15:00+00:00,63,100,43,2025-06-15,19:15,19,Sunday
2025-06-15 19:30:00+00:00,40,98,28,2025-06-15,19:30,19,Sunday
2025-06-15 19:45:00+00:00,34,100,25,2025-06-15,19:45,19,Sunday
2025-06-15 20:00:00+00:00,42,85,30,2025-06-15,20:00,20,Sunday
2025-06-15 20:15:00+00:00,33,93,17,2025-06-15,20:15,20,Sunday
2025-06-15 20:30:00+00:00,41,75,9,2025-06-15,20:30,20,Sunday
2025-06-15 20:45:00+00:00,23,68,21,2025-06-15,20:45,20,Sunday
2025-06-15 21:00:00+00:00,27,66,14,2025-06-15,21:00,21,Sunday
2025-06-15 21:15:00+00:00,23,55,11,2025-06-15,21:15,21,Sunday
2025-06-15 21:30:00+00:00,12,49,13,2025-06-15,21:30,21,Sunday
2025-06-15 21:45:00+00:00,13,36,15,2025-06-15,21:45,21,Sunday
2025-06-15 22:00:00+00:00,16,33,9,2025-06-15,22:00,22,Sunday
2025-06-15 22:15:00+00:00,7,24,9,2025-06-15,22:15,22,Sunday
2025-06-15 22:30:00+00:00,8,17,5,2025-06-15,22:30,22,Sunday
2025-06-15 22:45:00+00:00,9,15,4,2025-06-15,22:45,22,Sunday
2025-06-15 23:00:00+00:00,5,19,3,2025-06-15,23:00,23,Sunday
2025-06-15 23:15:00+00:00,5,20,10,2025-06-15,23:15,23,Sunday
2025-06-15 23:30:00+00:00,11,22,3,2025-06-15,23:30,23,Sunday
2025-06-15 23:45:00+00:00,4,15,4,2025-06-15,23:45,23,Sunday
2025-06-16 00:00:00+00:00,1,12,1,2025-06-16,00:00,0,Monday
2025-06-16 00:15:00+00:00,5,5,4,2025-06-16,00:15,0,Monday
2025-06-16 00:30:00+00:00,2,8,4,2025-06-16,00:30,0,Monday
2025-06-16 00:45:00+00:00,9,4,2,2025-06-16,00:45,0,Monday
2025-06-16 01:00:00+00:00,1,3,2,2025-06-16,01:00,1,Monday
2025-06-16 01:15:00+00:00,2,2,3,2025-06-16,01:15,1,Monday
2025-06-16 01:30:00+00:00,4,10,2,2025-06-16,01:30,1,Monday
2025-06-16 01:45:00+00:00,9,3,1,2025-06-16,01:45,1,Monday
2025-06-16 02:00:00+00:00,5,8,2,2025-06-16,02:00,2,Monday
2025-06-16 02:15:00+00:00,16,8,2,2025-06-16,02:15,2,Monday
2025-06-16 02:30:00+00:00,21,8,13,2025-06-16,02:30,2,Monday
2025-06-16 02:45:00+00:00,31,23,13,2025-06-16,02:45,2,Monday
2025-06-16 03:00:00+00:00,46,14,16,2025-06-16,03:00,3,Monday
2025-06-16 03:15:00+00:00,48,30,19,2025-06-16,03:15,3,Monday
2025-06-16 03:30:00+00:00,65,52,37,2025-06-16,03:30,3,Monday
2025-06-16 03:45:00+00:00,108,71,46,2025-06-16,03:45,3,Monday
2025-06-16 04:00:00+00:00,95,95,30,2025-06-16,04:00,4,Monday
2025-06-16 04:15:00+00:00,109,69,32,2025-06-16,04:15,4,Monday
2025-06-16 04:30:00+00:00,162,126,42,2025-06-16,04:30,4,Monday
2025-06-16 04:45:00+00:00,235,176,44,2025-06-16,04:45,4,Monday
2025-06-16 05:00:00+00:00,189,197,85,2025-06-16,05:00,5,Monday
2025-06-16 05:15:00+00:00,219,242,95,2025-06-16,05:15,5,Monday
2025-06-16 05:30:00+00:00,220,291,114,2025-06-16,05:30,5,Monday
2025-06-16 05:45:00+00:00,259,328,131,2025-06-16,05:45,5,Monday
2025-06-16 06:00:00+00:00,213,252,132,2025-06-16,06:00,6,Monday
2025-06-16 06:15:00+00:00,215,272,121,2025-06-16,06:15,6,Monday
2025-06-16 06:30:00+00:00,215,264,113,2025-06-16,06:30,6,Monday
2025-06-16 06:45:00+00:00,215,306,111,2025-06-16,06:45,6,Monday
2025-06-16 07:00:00+00:00,188,321,119,2025-06-16,07:00,7,Monday
2025-06-16 07:15:00+00:00,207,283,124,2025-06-16,07:15,7,Monday
2025-06-16 07:30:00+00:00,190,281,122,2025-06-16,07:30,7,Monday
2025-06-16 07:45:00+00:00,208,332,131,2025-06-16,07:45,7,Monday
2025-06-16 08:00:00+00:00,241,291,107,2025-06-16,08:00,8,Monday
2025-06-16 08:15:00+00:00,215,317,141,2025-06-16,08:15,8,Monday
2025-06-16 08:30:00+00:00,189,348,123,2025-06-16,08:30,8,Monday
2025-06-16 08:45:00+00:00,199,290,139,2025-06-16,08:45,8,Monday
2025-06-16 09:00:00+00:00,216,351,137,2025-06-16,09:00,9,Monday
2025-06-16 09:15:00+00:00,197,316,136,2025-06-16,09:15,9,Monday
2025-06-16 09:30:00+00:00,180,284,151,2025-06-16,09:30,9,Monday
2025-06-16 09:45:00+00:00,219,274,171,2025-06-16,09:45,9,Monday
2025-06-16 10:00:00+00:00,175,341,166,2025-06-16,10:00,10,Monday
2025-06-16 10:15:00+00:00,175,287,130,2025-06-16,10:15,10,Monday
2025-06-16 10:30:00+00:00,177,315,133,2025-06-16,10:30,10,Monday
2025-06-16 10:45:00+00:00,194,342,127,2025-06-16,10:45,10,Monday
2025-06-16 11:00:00+00:00,224,298,145,2025-06-16,11:00,11,Monday
2025-06-16 11:15:00+00:00,213,300,131,2025-06-16,11:15,11,Monday
2025-06-16 11:30:00+00:00,202,338,120,2025-06-16,11:30,11,Monday
2025-06-16 11:45:00+00:00,213,330,129,2025-06-16,11:45,11,Monday
2025-06-16 12:00:00+00:00,219,322,107,2025-06-16,12:00,12,Monday
2025-06-16 12:15:00+00:00,185,299,155,2025-06-16,12:15,12,Monday
2025-06-16 12:30:00+00:00,207,321,125,2025-06-16,12:30,12,Monday
2025-06-16 12:45:00+00:00,217,320,133,2025-06-16,12:45,12,Monday
2025-06-16 13:00:00+00:00,362,383,140,2025-06-16,13:00,13,Monday
2025-06-16 13:15:00+00:00,190,358,161,2025-06-16,13:15,13,Monday
2025-06-16 13:30:00+00:00,235,360,147,2025-06-16,13:30,13,Monday
2025-06-16 13:45:00+00:00,226,336,143,2025-06-16,13:45,13,Monday
2025-06-16 14:00:00+00:00,236,352,130,2025-06-16,14:00,14,Monday
2025-06-16 14:15:00+00:00,211,365,147,2025-06-16,14:15,14,Monday
2025-06-16 14:30:00+00:00,236,331,141,2025-06-16,14:30,14,Monday
2025-06-16 14:45:00+00:00,221,425,147,2025-06-16,14:45,14,Monday
2025-06-16 15:00:00+00:00,216,382,125,2025-06-16,15:00,15,Monday
2025-06-16 15:15:00+00:00,197,353,172,2025-06-16,15:15,15,Monday
2025-06-16 15:30:00+00:00,212,348,137,2025-06-16,15:30,15,Monday
2025-06-16 15:45:00+00:00,205,330,162,2025-06-16,15:45,15,Monday
2025-06-16 16:00:00+00:00,206,309,146,2025-06-16,16:00,16,Monday
2025-06-16 16:15:00+00:00,209,321,147,2025-06-16,16:15,16,Monday
2025-06-16 16:30:00+00:00,174,277,131,2025-06-16,16:30,16,Monday
2025-06-16 16:45:00+00:00,208,253,125,2025-06-16,16:45,16,Monday
2025-06-16 17:00:00+00:00,169,281,98,2025-06-16,17:00,17,Monday
2025-06-16 17:15:00+00:00,119,224,109,2025-06-16,17:15,17,Monday
2025-06-16 17:30:00+00:00,119,219,89,2025-06-16,17:30,17,Monday
2025-06-16 17:45:00+00:00,135,191,91,2025-06-16,17:45,17,Monday
2025-06-16 18:00:00+00:00,129,184,94,2025-06-16,18:00,18,Monday
2025-06-16 18:15:00+00:00,104,192,85,2025-06-16,18:15,18,Monday
2025-06-16 18:30:00+00:00,129,157,82,2025-06-16,18:30,18,Monday
2025-06-16 18:45:00+00:00,80,152,68,2025-06-16,18:45,18,Monday
2025-06-16 19:00:00+00:00,96,136,55,2025-06-16,19:00,19,Monday
2025-06-16 19:15:00+00:00,86,151,57,2025-06-16,19:15,19,Monday
2025-06-16 19:30:00+00:00,72,148,57,2025-06-16,19:30,19,Monday
2025-06-16 19:45:00+00:00,59,140,70,2025-06-16,19:45,19,Monday
2025-06-16 20:00:00+00:00,69,181,42,2025-06-16,20:00,20,Monday
2025-06-16 20:15:00+00:00,56,106,42,2025-06-16,20:15,20,Monday
2025-06-16 20:30:00+00:00,43,96,34,2025-06-16,20:30,20,Monday
2025-06-16 20:45:00+00:00,45,63,28,2025-06-16,20:45,20,Monday
2025-06-16 21:00:00+00:00,28,63,30,2025-06-16,21:00,21,Monday
2025-06-16 21:15:00+00:00,28,63,23,2025-06-16,21:15,21,Monday
2025-06-16 21:30:00+00:00,25,52,8,2025-06-16,21:30,21,Monday
2025-06-16 21:45:00+00:00,17,38,9,2025-06-16,21:45,21,Monday
2025-06-16 22:00:00+00:00,20,27,6,2025-06-16,22:00,22,Monday
2025-06-16 22:15:00+00:00,11,30,12,2025-06-16,22:15,22,Monday
2025-06-16 22:30:00+00:00,13,15,3,2025-06-16,22:30,22,Monday
2025-06-16 22:45:00+00:00,13,26,9,2025-06-16,22:45,22,Monday
2025-06-16 23:00:00+00:00,10,21,4,2025-06-16,23:00,23,Monday
2025-06-16 23:15:00+00:00,8,24,11,2025-06-16,23:15,23,Monday
2025-06-16 23:30:00+00:00,9,13,4,2025-06-16,23:30,23,Monday
2025-06-16 23:45:00+00:00,3,10,2,2025-06-16,23:45,23,Monday
2025-06-17 00:00:00+00:00,5,4,2,2025-06-17,00:00,0,Tuesday
2025-06-17 00:15:00+00:00,4,4,3,2025-06-17,00:15,0,Tuesday
2025-06-17 00:30:00+00:00,5,6,1,2025-06-17,00:30,0,Tuesday
2025-06-17 00:45:00+00:00,3,3,1,2025-06-17,00:45,0,Tuesday
2025-06-17 01:00:00+00:00,2,2,1,2025-06-17,01:00,1,Tuesday
2025-06-17 01:15:00+00:00,1,2,2,2025-06-17,01:15,1,Tuesday
2025-06-17 01:30:00+00:00,6,1,2,2025-06-17,01:30,1,Tuesday
2025-06-17 01:45:00+00:00,8,4,3,2025-06-17,01:45,1,Tuesday
2025-06-17 02:00:00+00:00,5,2,2,2025-06-17,02:00,2,Tuesday
2025-06-17 02:15:00+00:00,11,10,3,2025-06-17,02:15,2,Tuesday
2025-06-17 02:30:00+00:00,21,6,14,2025-06-17,02:30,2,Tuesday
2025-06-17 02:45:00+00:00,32,19,11,2025-06-17,02:45,2,Tuesday
2025-06-17 03:00:00+00:00,47,16,10,2025-06-17,03:00,3,Tuesday
2025-06-17 03:15:00+00:00,47,31,26,2025-06-17,03:15,3,Tuesday
2025-06-17 03:30:00+00:00,78,65,37,2025-06-17,03:30,3,Tuesday
2025-06-17 03:45:00+00:00,101,61,35,2025-06-17,03:45,3,Tuesday
2025-06-17 04:00:00+00:00,105,85,28,2025-06-17,04:00,4,Tuesday
2025-06-17 04:15:00+00:00,112,108,43,2025-06-17,04:15,4,Tuesday
2025-06-17 04:30:00+00:00,144,117,36,2025-06-17,04:30,4,Tuesday
2025-06-17 04:45:00+00:00,177,185,56,2025-06-17,04:45,4,Tuesday
2025-06-17 05:00:00+00:00,211,203,77,2025-06-17,05:00,5,Tuesday
2025-06-17 05:15:00+00:00,206,238,87,2025-06-17,05:15,5,Tuesday
2025-06-17 05:30:00+00:00,234,277,123,2025-06-17,05:30,5,Tuesday
2025-06-17 05:45:00+00:00,225,303,128,2025-06-17,05:45,5,Tuesday
2025-06-17 06:00:00+00:00,237,284,120,2025-06-17,06:00,6,Tuesday
2025-06-17 06:15:00+00:00,203,283,108,2025-06-17,06:15,6,Tuesday
2025-06-17 06:30:00+00:00,186,307,102,2025-06-17,06:30,6,Tuesday
2025-06-17 06:45:00+00:00,178,364,131,2025-06-17,06:45,6,Tuesday
2025-06-17 07:00:00+00:00,219,302,120,2025-06-17,07:00,7,Tuesday
2025-06-17 07:15:00+00:00,207,304,101,2025-06-17,07:15,7,Tuesday
